timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,L,m2,lambda,dt,eps,bs,integrator,num_noise,n_kernel,n_kernel_bond,n_basis,n_basis_bond,num_boots,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err,susc_avg,susc_err
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.5,0.0,200000,fp,1,21,20,20,20,5000,-6.6667585372924805,0.011398101225495338,-8.913810729980469,0.008605088107287884,3745787.75,515749.90625,15.124252319335938,0.13503092527389526,0.0003479143197182566,0.00015630433335900307,0.022321725264191628,6.609863339690492e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.2,0.0,200000,fp,1,21,20,20,20,5000,-6.5027384757995605,0.011409319005906582,-11.44919490814209,0.007490695919841528,7711342.5,721522.25,15.855371475219727,0.09222759306430817,0.0009787639137357473,0.0007667781901545823,0.0290425643324852,7.162811380112544e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.1,0.0,200000,fp,1,21,20,20,20,5000,-6.319891929626465,0.012759869918227196,-13.344277381896973,0.006260820664465427,8409524.0,250663.765625,15.944880485534668,0.029763998463749886,0.006082186941057444,0.001451960881240666,0.03043752908706665,7.874010043451563e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.1,0.05,200000,unbiasv2,1,21,20,20,20,5000,-6.534610748291016,0.011556672863662243,-1.4098708629608154,0.014536856673657894,2960391.5,680065.3125,14.871424674987793,0.22612769901752472,0.0001123040055972524,3.069736703764647e-05,0.03103647008538246,0.00010284642485203221
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.025,200000,unbiasv2,1,21,20,20,20,5000,-7.265340328216553,0.011319263838231564,-9.321817398071289,0.009042324498295784,8431480.0,1220234.25,15.938263893127441,0.141244038939476,0.0005169837386347353,0.0004860658082179725,0.02602866105735302,7.262615690706298e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.5,0.25,200000,unbiasv2,1,21,20,20,20,5000,-29.70701789855957,0.01921401359140873,173.64022827148438,0.15937300026416779,8.238786389225261e-12,3.947427888034705e-12,-25.6733455657959,0.6057735681533813,2.2819527657702565e-05,8.653593795315828e-06,0.026263250038027763,4.29999636253342e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.2,0.1,200000,unbiasv2,1,21,20,20,20,5000,-8.864397048950195,0.0072165909223258495,22.188047409057617,0.028556998819112778,5391.30615234375,1516.41357421875,8.540793418884277,0.29306504130363464,6.527688674395904e-05,1.3970441614219453e-05,0.017024923115968704,5.078221875010058e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,200000,fp,1,21,20,20,20,5000,-6.254719257354736,0.011890836991369724,-14.581643104553223,0.005037264432758093,8785389.0,80931.625,15.988327980041504,0.009121757932007313,0.05584976077079773,0.00431986665353179,0.03010149486362934,7.754639955237508e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.5,0.0,200000,hutch,1,21,20,20,20,5000,-5.073999881744385,0.014769484288990498,-15.343149185180664,0.013283598236739635,1447249707008.0,400019718144.0,27.967205047607422,0.2769569456577301,7.353960972977802e-05,1.5463181625818834e-05,0.048806607723236084,0.00011508083116495982
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.2,0.0,200000,hutch,1,21,20,20,20,5000,-5.066112995147705,0.011671020649373531,-15.880885124206543,0.008588331751525402,3576129792.0,528957120.0,21.987058639526367,0.14912693202495575,0.0003458891878835857,0.0002172559907194227,0.049030851572752,9.887465421343222e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.1,0.0,200000,hutch,1,21,20,20,20,5000,-5.728036403656006,0.01216417457908392,-15.821551322937012,0.0076984260231256485,192711728.0,8127049.5,19.076147079467773,0.042180027812719345,0.003333169501274824,0.0015003035077825189,0.03968316316604614,9.622349898563698e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,200000,hutch,1,21,20,20,20,5000,-6.16251802444458,0.01236760150641203,-15.860651016235352,0.005239209160208702,41538872.0,406718.53125,17.541872024536133,0.009752411395311356,0.048789676278829575,0.003978236112743616,0.032867029309272766,8.594280370743945e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.01,200000,unbiasv2,1,21,20,20,20,5000,-6.409281253814697,0.012072782032191753,-13.436869621276855,0.006071265786886215,9129765.0,235600.703125,16.026472091674805,0.025863375514745712,0.00788508728146553,0.002017177641391754,0.03023369424045086,7.497664773836732e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.005,200000,unbiasv2,1,21,20,20,20,5000,-6.336452484130859,0.01172160916030407,-14.674324989318848,0.005192754324525595,8744259.0,58234.6484375,15.983765602111816,0.006914849393069744,0.09772532433271408,0.004247609060257673,0.029481420293450356,7.650918996660039e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0025,200000,unbiasv2,1,21,20,20,20,5000,-6.332238674163818,0.011622749269008636,-15.27196216583252,0.0036536974366754293,8764683.0,32985.12109375,15.986152648925781,0.0037631678860634565,0.25877803564071655,0.005612839944660664,0.029488027095794678,7.905377424322069e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,200000,fp,1,21,20,20,20,5000,-6.279615879058838,0.011849055998027325,-15.338946342468262,0.0037663893308490515,8795115.0,31798.08203125,15.989633560180664,0.0035883509553968906,0.27878260612487793,0.008616577833890915,0.029842305928468704,7.895290764281526e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,200000,hutch,1,21,20,20,20,5000,-6.276982307434082,0.011951158754527569,-15.858105659484863,0.004027848597615957,16550140.0,65443.78125,16.621925354003906,0.004003024660050869,0.23605389893054962,0.005316173192113638,0.030944719910621643,7.952427404234186e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.001,200000,unbiasv2,1,21,20,20,20,5000,-6.325561046600342,0.01194810215383768,-15.618512153625488,0.004656818695366383,8796147.0,18859.669921875,15.989867210388184,0.0021471655927598476,0.5202142596244812,0.0029873973689973354,0.029606245458126068,7.730876677669585e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,200000,hutch,1,21,20,20,20,5000,-6.281411647796631,0.011872924864292145,-15.858726501464844,0.003866832470521331,12084115.0,30387.00390625,16.307392120361328,0.0025135984178632498,0.4413800537586212,0.003502339357510209,0.030422914773225784,7.835089490981773e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,200000,fp,1,21,20,20,20,5000,-6.31182336807251,0.011781078763306141,-15.59063720703125,0.004066603723913431,8740834.0,19639.8828125,15.98344612121582,0.0022603522520512342,0.4938335716724396,0.0035406043753027916,0.029982976615428925,7.906663813628256e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,200000,hutch,1,21,20,20,20,5000,-6.303450107574463,0.011924822814762592,-15.862140655517578,0.0030074859969317913,10299556.0,18410.451171875,16.147626876831055,0.0017852564342319965,0.6073043942451477,0.0028439159505069256,0.030203379690647125,7.937036571092904e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,200000,fp,1,21,20,20,20,5000,-6.328515529632568,0.01193322241306305,-15.72519302368164,0.003793488023802638,8760104.0,14364.6875,15.985783576965332,0.0016348027857020497,0.6470407843589783,0.0017720708856359124,0.029643554240465164,7.918781921034679e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,200000,hutch,1,21,20,20,20,5000,-6.33179235458374,0.01206787396222353,-15.85844612121582,0.003337451256811619,9363112.0,12880.1357421875,16.052227020263672,0.0013468593824654818,0.7384153604507446,0.0013007280649617314,0.029899584129452705,7.784269837429747e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,200000,fp,1,21,20,20,20,5000,-6.328190326690674,0.011965148150920868,-15.801305770874023,0.003677224740386009,8745392.0,11225.6435546875,15.984030723571777,0.0012494466500356793,0.7568843364715576,0.001126917195506394,0.0296141617000103,7.704574818490073e-05
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.5,0.0,200000,fp,1,21,20,20,20,5000,-6.203927516937256,1.2923178672790527,-8.926436424255371,0.008398791775107384,4457770.0,983220.4375,15.283949851989746,0.21607330441474915,0.00017269358795601875,0.00012152906128903851,0.02085672691464424,0.0027211825363337994
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.2,0.0,200000,fp,1,21,20,20,20,5000,-4.0586419105529785,1.775688886642456,-11.43930721282959,0.006956140510737896,11366310.0,3969926.0,16.19703483581543,0.33748912811279297,0.0005886991857551038,0.0007306867628358305,0.044526781886816025,0.01078917644917965
